State Name,County Name,Place Name,Survey Date,Multifamily units,Multifamily valuation,Count of BPS_FINAL,Total Units,Total Value,Single family units,Units 1 Unit Rep,Units 2 Units,Units 2 Units Rep,Units 3 4 Units,Units 3 4 Units Rep,Units 5 Units,Units 5 Units Rep,Single family valuation,Value 1 Unit Rep,Value 2 Units,Value 2 Units Rep,Value 3 4 Units,Value 3 4 Units Rep,Value 5 Units,Value 5 Units Rep
California,Humboldt County, ,2006,165,"12,500,114",1,489,"45,356,124",324,306,24,14,49,41,92,92,"32,856,010","29,832,123","2,061,239","1,493,314","3,149,192","2,582,102","7,289,683","7,289,683"
California,Humboldt County, ,2007,95,"6,290,627",1,397,"37,248,299",302,283,2,2,30,22,63,43,"30,957,672","27,188,779","151,678","151,678","1,907,054","1,267,158","4,231,895","2,290,924"
California,Humboldt County, ,2008,120,"5,544,585",1,331,"27,673,538",211,211,2,2,42,42,76,76,"22,128,953","22,128,953","180,000","180,000","2,357,213","2,357,213","3,007,372","3,007,372"
California,Humboldt County, ,2009,22,"1,192,497",1,181,"17,362,610",159,155,2,2,20,20,0,0,"16,170,113","15,631,458","103,712","103,712","1,088,785","1,088,785",0,0
California,Humboldt County, ,2010,24,"2,115,666",1,191,"23,379,489",167,160,4,4,4,4,16,16,"21,263,823","19,533,198","307,194","307,194","305,923","305,923","1,502,549","1,502,549"
California,Humboldt County, ,2011,117,"8,043,537",1,263,"29,410,175",146,146,2,2,40,40,75,75,"21,366,638","21,366,638","178,500","178,500","2,691,724","2,691,724","5,173,313","5,173,313"
California,Humboldt County, ,2012,84,"6,693,182",1,177,"22,391,704",93,90,2,2,22,22,60,60,"15,698,522","14,982,064","213,930","213,930","1,651,651","1,651,651","4,827,601","4,827,601"
California,Humboldt County, ,2013,57,"6,619,647",1,170,"25,447,022",113,113,4,4,12,12,41,41,"18,827,375","18,827,375","404,497","404,497","1,407,997","1,407,997","4,807,153","4,807,153"
California,Humboldt County, ,2014,86,"7,127,026",1,234,"30,520,904",148,148,10,10,34,34,42,42,"23,393,878","23,393,878","827,541","827,541","3,382,232","3,382,232","2,917,253","2,917,253"
California,Humboldt County, ,2015,77,"5,828,785",1,215,"29,580,882",138,127,6,0,21,4,50,50,"23,752,097","21,117,695","536,000",0,"1,892,785","340,940","3,400,000","3,400,000"
California,Humboldt County, ,2016,77,"5,985,533",1,229,"30,029,467",152,139,16,8,40,18,21,21,"24,043,934","20,930,550","1,601,947","887,280","3,327,660","1,319,390","1,055,926","1,055,926"
California,Humboldt County, ,2017,138,"8,890,212",1,293,"35,318,600",155,136,18,6,36,4,84,84,"26,428,388","22,355,596","1,521,472","449,472","3,330,183","409,063","4,038,557","4,038,557"
California,Humboldt County, ,2018,201,"7,808,994",1,379,"39,897,361",178,174,0,0,11,11,190,190,"32,088,367","31,607,941",0,0,"1,434,264","1,434,264","6,374,730","6,374,730"
California,Humboldt County, ,2019,98,"8,117,821",1,387,"54,079,219",289,265,2,2,27,23,69,69,"45,961,398","40,414,434","230,660","230,660","2,849,534","2,327,983","5,037,627","5,037,627"
California,Humboldt County, ,2020,121,"17,027,794",1,291,"51,976,391",170,170,22,22,14,14,85,85,"34,948,597","34,948,597","3,500,503","3,500,503","1,266,998","1,266,998","12,260,293","12,260,293"
California,Imperial County, ,1990,587,"22,751,054",1,"1,087","64,653,085",500,500,4,4,71,71,512,512,"41,902,031","41,902,031","156,611","156,611","2,995,298","2,995,298","19,599,145","19,599,145"
California,Imperial County, ,1991,165,"5,698,545",1,837,"64,975,515",672,624,10,10,25,22,130,73,"59,276,970","56,283,198","329,396","329,396","823,622","747,558","4,545,527","2,734,585"
California,Imperial County, ,1992,164,"8,229,671",1,"1,001","84,238,620",837,837,8,8,61,61,95,95,"76,008,949","76,008,949","387,807","387,807","2,760,373","2,760,373","5,081,491","5,081,491"
California,Imperial County, ,1993,99,"4,205,983",1,627,"56,599,717",528,528,12,12,37,37,50,50,"52,393,734","52,393,734","481,825","481,825","1,018,459","1,018,459","2,705,699","2,705,699"
California,Imperial County, ,1994,177,"8,157,227",1,834,"71,692,077",657,617,12,12,35,35,130,130,"63,534,850","60,348,899","666,348","666,348","1,541,798","1,541,798","5,949,081","5,949,081"
California,Imperial County, ,1995,150,"6,938,293",1,492,"38,443,337",342,342,6,6,37,37,107,107,"31,505,044","31,505,044","253,000","253,000","1,467,167","1,467,167","5,218,126","5,218,126"
California,Imperial County, ,1996,37,"1,725,435",1,352,"32,227,858",315,312,10,10,22,22,5,0,"30,502,423","30,174,445","380,037","380,037","984,277","984,277","361,121",0
California,Imperial County, ,1997,66,"2,557,839",1,342,"31,253,172",276,269,6,6,20,17,40,40,"28,695,333","27,990,320","290,680","290,680","750,223","625,938","1,516,936","1,516,936"
California,Imperial County, ,1998,77,"3,132,683",1,433,"36,547,923",356,356,4,4,7,7,66,66,"33,415,240","33,415,240","174,841","174,841","354,196","354,196","2,603,646","2,603,646"
California,Imperial County, ,1999,6,"337,606",1,339,"38,499,344",333,333,0,0,6,6,0,0,"38,161,738","38,161,738",0,0,"337,606","337,606",0,0
California,Imperial County, ,2000,179,"10,492,162",1,773,"77,291,722",594,587,2,2,0,0,177,177,"66,799,560","66,016,878","86,000","86,000",0,0,"10,406,162","10,406,162"
California,Imperial County, ,2001,506,"7,129,772",1,"1,057","71,464,223",551,549,4,4,16,16,486,486,"64,334,451","64,185,863","154,202","154,202","621,325","621,325","6,354,245","6,354,245"
California,Imperial County, ,2002,194,"8,222,077",1,"1,021","108,481,687",827,827,2,2,26,26,166,166,"100,259,610","100,259,610","65,577","65,577","1,137,802","1,137,802","7,018,698","7,018,698"
California,Imperial County, ,2003,176,"12,010,800",1,"1,201","138,270,994","1,025","1,025",0,0,33,33,143,143,"126,260,194","126,260,194",0,0,"3,211,206","3,211,206","8,799,594","8,799,594"
California,Imperial County, ,2004,361,"20,381,069",1,"1,778","229,682,444","1,417",977,2,2,15,15,344,247,"209,301,375","155,228,302","99,176","99,176","747,665","747,665","19,534,228","16,233,734"
California,Imperial County, ,2005,251,"11,624,425",1,"2,191","286,132,969","1,940","1,416",8,8,33,30,210,95,"274,508,544","206,622,993","447,832","447,832","1,717,970","1,614,176","9,458,623","4,485,097"
California,Imperial County, ,2006,269,"16,159,480",1,"2,203","331,041,933","1,934","1,613",14,10,17,14,238,144,"314,882,453","273,924,362","851,472","617,472","646,334","551,231","14,661,674","11,530,294"
California,Imperial County, ,2007,321,"23,270,465",1,969,"120,179,501",648,648,8,8,65,65,248,248,"96,909,036","96,909,036","542,461","542,461","5,543,925","5,543,925","17,184,079","17,184,079"
California,Imperial County, ,2008,252,"18,963,965",1,511,"62,297,113",259,229,2,0,11,8,239,223,"43,333,148","39,348,606","135,615",0,"816,129","533,901","18,012,221","16,589,133"
California,Imperial County, ,2009,12,"705,176",1,196,"33,564,836",184,180,2,2,4,4,6,6,"32,859,660","32,367,024","125,340","125,340","373,388","373,388","206,448","206,448"
California,Imperial County, ,2010,0,0,1,102,"17,870,150",102,102,0,0,0,0,0,0,"17,870,150","17,870,150",0,0,0,0,0,0
California,Imperial County, ,2011,128,"13,262,072",1,257,"37,647,528",129,128,0,0,0,0,128,128,"24,385,456","24,165,667",0,0,0,0,"13,262,072","13,262,072"
California,Imperial County, ,2012,76,"4,087,793",1,287,"44,061,586",211,211,0,0,4,4,72,72,"39,973,793","39,973,793",0,0,"221,321","221,321","3,866,472","3,866,472"
California,Imperial County, ,2013,6,"842,309",1,303,"57,003,833",297,241,0,0,0,0,6,6,"56,161,524","45,034,582",0,0,0,0,"842,309","842,309"
California,Imperial County, ,2014,61,"9,652,309",1,246,"43,915,025",185,185,4,4,3,3,54,54,"34,262,716","34,262,716","230,000","230,000","80,000","80,000","9,342,309","9,342,309"
California,Imperial County, ,2015,181,"20,937,242",1,293,"44,451,230",112,111,4,0,3,0,174,131,"23,513,988","23,113,988","230,000",0,"80,000",0,"20,627,242","13,012,659"
California,Imperial County, ,2016,2,"178,310",1,215,"44,156,210",213,211,2,2,0,0,0,0,"43,977,900","43,612,992","178,310","178,310",0,0,0,0
California,Imperial County, ,2017,12,"1,028,713",1,191,"35,674,008",179,179,4,4,8,8,0,0,"34,645,295","34,645,295","303,713","303,713","725,000","725,000",0,0
California,Imperial County, ,2018,126,"8,506,800",1,400,"60,415,611",274,274,2,2,0,0,124,124,"51,908,811","51,908,811","170,000","170,000",0,0,"8,336,800","8,336,800"
California,Imperial County, ,2019,132,"13,396,600",1,398,"63,186,037",266,255,0,0,0,0,132,132,"49,789,437","47,822,372",0,0,0,0,"13,396,600","13,396,600"
California,Imperial County, ,2020,165,"16,601,100",1,480,"77,093,865",315,303,0,0,4,4,161,161,"60,492,765","58,350,500",0,0,"300,000","300,000","16,301,100","16,301,100"
California,Inyo County, ,1990,15,"654,119",1,69,"7,500,716",54,54,2,2,13,13,0,0,"6,846,597","6,846,597","109,808","109,808","544,311","544,311",0,0
California,Inyo County, ,1991,8,"562,912",1,50,"5,354,953",42,42,4,4,4,4,0,0,"4,792,041","4,792,041","241,116","241,116","321,796","321,796",0,0
California,Inyo County, ,1992,0,0,1,44,"5,252,104",44,44,0,0,0,0,0,0,"5,252,104","5,252,104",0,0,0,0,0,0
California,Inyo County, ,1993,4,"250,000",1,46,"6,808,812",42,42,0,0,4,4,0,0,"6,558,812","6,558,812",0,0,"250,000","250,000",0,0
California,Inyo County, ,1994,0,0,1,45,"6,580,813",45,45,0,0,0,0,0,0,"6,580,813","6,580,813",0,0,0,0,0,0
California,Inyo County, ,1995,0,0,1,16,"2,630,591",16,16,0,0,0,0,0,0,"2,630,591","2,630,591",0,0,0,0,0,0
California,Inyo County, ,1996,0,0,1,23,"4,351,989",23,23,0,0,0,0,0,0,"4,351,989","4,351,989",0,0,0,0,0,0
California,Inyo County, ,1997,0,0,1,18,"3,721,399",18,18,0,0,0,0,0,0,"3,721,399","3,721,399",0,0,0,0,0,0
California,Inyo County, ,1998,0,0,1,19,"2,857,799",19,19,0,0,0,0,0,0,"2,857,799","2,857,799",0,0,0,0,0,0
California,Inyo County, ,1999,0,0,1,18,"3,729,181",18,18,0,0,0,0,0,0,"3,729,181","3,729,181",0,0,0,0,0,0
California,Inyo County, ,2000,0,0,1,18,"3,636,824",18,18,0,0,0,0,0,0,"3,636,824","3,636,824",0,0,0,0,0,0
California,Inyo County, ,2001,0,0,1,20,"3,716,296",20,20,0,0,0,0,0,0,"3,716,296","3,716,296",0,0,0,0,0,0
California,Inyo County, ,2002,4,"185,760",1,17,"3,423,285",13,13,0,0,4,4,0,0,"3,237,525","3,237,525",0,0,"185,760","185,760",0,0
California,Inyo County, ,2003,0,0,1,19,"4,036,625",19,19,0,0,0,0,0,0,"4,036,625","4,036,625",0,0,0,0,0,0
California,Inyo County, ,2004,0,0,1,21,"2,676,373",21,21,0,0,0,0,0,0,"2,676,373","2,676,373",0,0,0,0,0,0
California,Inyo County, ,2005,0,0,1,12,"2,930,092",12,12,0,0,0,0,0,0,"2,930,092","2,930,092",0,0,0,0,0,0
California,Inyo County, ,2006,0,0,1,13,"2,739,682",13,13,0,0,0,0,0,0,"2,739,682","2,739,682",0,0,0,0,0,0
California,Inyo County, ,2007,12,"398,395",1,25,"3,689,330",13,13,8,8,4,4,0,0,"3,290,935","3,290,935","265,597","265,597","132,798","132,798",0,0
California,Inyo County, ,2008,0,0,1,10,"2,059,654",10,10,0,0,0,0,0,0,"2,059,654","2,059,654",0,0,0,0,0,0
California,Inyo County, ,2009,0,0,1,3,"573,945",3,3,0,0,0,0,0,0,"573,945","573,945",0,0,0,0,0,0
California,Inyo County, ,2010,0,0,1,8,"2,176,746",8,8,0,0,0,0,0,0,"2,176,746","2,176,746",0,0,0,0,0,0
California,Inyo County, ,2011,0,0,1,6,"2,900,941",6,6,0,0,0,0,0,0,"2,900,941","2,900,941",0,0,0,0,0,0
California,Inyo County, ,2012,0,0,1,8,"3,867,921",8,0,0,0,0,0,0,0,"3,867,921",0,0,0,0,0,0,0
California,Inyo County, ,2013,0,0,1,6,"1,227,708",6,6,0,0,0,0,0,0,"1,227,708","1,227,708",0,0,0,0,0,0
California,Inyo County, ,2014,0,0,1,7,"1,995,331",7,7,0,0,0,0,0,0,"1,995,331","1,995,331",0,0,0,0,0,0
California,Inyo County, ,2015,0,0,1,8,"2,280,378",8,0,0,0,0,0,0,0,"2,280,378",0,0,0,0,0,0,0
California,Inyo County, ,2016,6,"425,316",1,15,"2,590,250",9,1,0,0,6,6,0,0,"2,164,934","30,000",0,0,"425,316","425,316",0,0
California,Inyo County, ,2017,0,0,1,11,"3,727,233",11,11,0,0,0,0,0,0,"3,727,233","3,727,233",0,0,0,0,0,0
California,Inyo County, ,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,Inyo County, ,2019,0,0,1,8,"1,626,000",8,8,0,0,0,0,0,0,"1,626,000","1,626,000",0,0,0,0,0,0
California,Inyo County, ,2020,0,0,1,7,"907,500",7,7,0,0,0,0,0,0,"907,500","907,500",0,0,0,0,0,0
California,Kern County, ,1990,397,"18,334,027",1,"4,954","445,350,625","4,557","4,557",58,58,84,84,255,255,"427,016,598","427,016,598","3,438,046","3,438,046","3,421,701","3,421,701","11,474,280","11,474,280"
California,Kern County, ,1991,291,"13,878,532",1,"3,400","306,745,221","3,109","3,109",22,22,184,184,85,85,"292,866,689","292,866,689","1,121,817","1,121,817","8,709,665","8,709,665","4,047,050","4,047,050"
California,Kern County, ,1992,515,"25,950,517",1,"4,366","367,140,423","3,851","3,851",52,52,197,197,266,266,"341,189,906","341,189,906","2,624,963","2,624,963","9,874,438","9,874,438","13,451,116","13,451,116"
California,Kern County, ,1993,314,"16,644,560",1,"3,396","312,603,309","3,082","3,082",36,36,136,136,142,142,"295,958,749","295,958,749","2,105,298","2,105,298","7,499,437","7,499,437","7,039,825","7,039,825"
California,Kern County, ,1994,385,"19,689,163",1,"3,124","291,041,007","2,739","2,589",30,30,219,219,136,112,"271,351,844","256,736,446","1,447,957","1,447,957","12,861,253","12,861,253","5,379,953","4,041,529"
California,Kern County, ,1995,666,"43,795,892",1,"3,496","321,368,627","2,830","2,422",14,10,146,131,506,460,"277,572,735","238,783,234","738,910","539,488","7,357,091","6,433,843","35,699,891","33,383,030"
California,Kern County, ,1996,377,"22,062,248",1,"2,767","267,616,716","2,390","2,390",2,2,159,159,216,216,"245,554,468","245,554,468","88,745","88,745","8,309,156","8,309,156","13,664,347","13,664,347"
California,Kern County, ,1997,262,"11,149,071",1,"2,659","255,864,238","2,397","2,387",12,12,71,71,179,179,"244,715,167","243,522,801","484,288","484,288","3,462,702","3,462,702","7,202,081","7,202,081"
California,Kern County, ,1998,584,"34,048,550",1,"3,425","329,261,013","2,841","2,824",46,46,213,213,325,255,"295,212,463","293,362,061","2,724,378","2,724,378","12,484,839","12,484,839","18,839,333","16,189,132"
California,Kern County, ,1999,231,"12,751,765",1,"3,118","335,608,762","2,887","2,770",2,2,80,73,149,149,"322,856,997","315,561,433","84,345","84,345","4,491,405","4,205,210","8,176,015","8,176,015"
California,Kern County, ,2000,208,"13,306,573",1,"3,070","371,102,570","2,862","2,850",18,18,41,41,149,149,"357,795,997","356,368,441","1,241,054","1,241,054","2,221,865","2,221,865","9,843,654","9,843,654"
California,Kern County, ,2001,86,"5,229,731",1,"3,494","442,878,031","3,408","3,330",6,6,0,0,80,80,"437,648,300","430,801,162","320,691","320,691",0,0,"4,909,040","4,909,040"
California,Kern County, ,2002,13,"615,156",1,"4,509","590,786,545","4,496","4,421",6,6,7,7,0,0,"590,171,389","583,334,943","306,043","306,043","309,113","309,113",0,0
California,Kern County, ,2003,267,"14,968,799",1,"5,813","798,345,647","5,546","5,546",88,88,64,64,115,115,"783,376,848","783,376,848","4,501,476","4,501,476","4,254,701","4,254,701","6,212,622","6,212,622"
California,Kern County, ,2004,620,"41,978,941",1,"6,794","914,891,334","6,174","5,934",102,100,213,213,305,305,"872,912,393","851,480,861","6,444,540","6,332,150","16,562,124","16,562,124","18,972,277","18,972,277"
California,Kern County, ,2005,"1,191","65,020,929",1,"8,857","1,171,055,957","7,666","5,961",124,116,430,397,637,587,"1,106,035,028","859,148,747","8,197,630","7,637,055","24,661,315","22,546,366","32,161,984","28,703,573"
California,Kern County, ,2006,"1,260","81,739,610",1,"6,991","918,474,800","5,731","5,355",188,184,766,758,306,285,"836,735,190","790,872,373","12,891,068","12,626,477","51,672,156","51,128,040","17,176,386","15,956,391"
California,Kern County, ,2007,884,"62,449,798",1,"4,202","525,296,922","3,318","3,198",386,384,265,265,233,233,"462,847,124","452,353,758","26,595,870","26,483,480","18,438,224","18,438,224","17,415,704","17,415,704"
California,Kern County, ,2008,983,"71,919,734",1,"2,593","347,467,012","1,610","1,471",196,186,227,223,560,492,"275,547,278","255,540,300","19,709,341","18,966,316","18,059,932","17,746,066","34,150,461","27,755,661"
California,Kern County, ,2009,192,"9,989,315",1,"1,777","298,219,595","1,585","1,583",14,14,7,7,171,171,"288,230,280","288,050,139","985,335","985,335","374,289","374,289","8,629,691","8,629,691"
California,Kern County, ,2010,445,"39,443,143",1,"1,656","256,976,501","1,211","1,172",26,26,32,32,387,387,"217,533,358","212,085,780","2,218,834","2,218,834","2,490,519","2,490,519","34,733,790","34,733,790"
California,Kern County, ,2011,257,"17,977,798",1,969,"150,696,275",712,712,34,34,61,61,162,162,"132,718,477","132,718,477","2,468,737","2,468,737","4,400,652","4,400,652","11,108,409","11,108,409"
California,Kern County, ,2012,577,"43,031,056",1,"2,005","326,273,768","1,428","1,238",32,4,88,28,457,316,"283,242,712","255,535,560","2,402,037","337,790","7,080,962","2,752,452","33,548,057","25,055,235"
California,Kern County, ,2013,523,"46,077,709",1,"2,318","396,333,473","1,795",885,72,70,26,3,425,180,"350,255,764","153,963,458","4,556,152","4,387,257","2,541,657","280,713","38,979,900","17,405,649"
California,Kern County, ,2014,412,"37,477,156",1,"2,297","409,138,907","1,885",797,26,20,29,0,357,0,"371,661,751","136,853,089","2,030,851","1,280,173","2,850,758",0,"32,595,547",0
California,Kern County, ,2015,102,"8,754,220",1,"2,200","473,930,076","2,098","1,721",6,6,14,14,82,0,"465,175,856","396,815,435","462,081","462,081","956,721","956,721","7,335,418",0
California,Kern County, ,2016,115,"12,850,552",1,"2,256","488,500,046","2,141","2,044",100,100,4,4,11,0,"475,649,494","466,784,922","11,580,192","11,580,192","476,316","476,316","794,044",0
California,Kern County, ,2017,262,"30,665,311",1,"2,640","565,821,499","2,378","1,138",158,66,50,47,54,54,"535,156,188","211,877,395","19,913,459","9,029,056","5,504,364","5,147,127","5,247,488","5,247,488"
California,Kern County, ,2018,379,"52,166,734",1,"2,452","488,475,805","2,073","1,935",108,30,65,7,206,154,"436,309,071","431,488,488","13,741,693","2,938,691","7,192,488","840,714","31,232,553","26,179,416"
California,Kern County, ,2019,71,"12,557,446",1,"2,261","538,323,276","2,190","2,182",12,12,24,24,35,35,"525,765,830","524,303,212","1,406,935","1,406,935","2,211,391","2,211,391","8,939,120","8,939,120"
California,Kern County, ,2020,293,"39,570,094",1,"2,502","571,906,480","2,209","1,337",34,26,7,4,252,232,"532,336,386","290,909,898","4,449,690","3,511,734","343,573","130,663","34,776,831","29,668,763"
California,Kings County, ,1990,108,"4,673,564",1,627,"53,077,656",519,519,44,44,6,6,58,58,"48,404,092","48,404,092","2,678,071","2,678,071","295,367","295,367","1,700,126","1,700,126"
California,Kings County, ,1991,126,"6,712,884",1,594,"52,086,898",468,468,26,26,0,0,100,100,"45,374,014","45,374,014","1,466,332","1,466,332",0,0,"5,246,552","5,246,552"
California,Kings County, ,1992,47,"2,387,442",1,618,"59,545,268",571,571,40,40,7,7,0,0,"57,157,826","57,157,826","2,086,998","2,086,998","300,444","300,444",0,0
California,Kings County, ,1993,13,"636,772",1,541,"53,611,824",528,503,2,2,11,11,0,0,"52,975,052","51,365,291","132,268","132,268","504,504","504,504",0,0
California,Kings County, ,1994,13,"660,248",1,674,"71,175,638",661,653,10,10,3,3,0,0,"70,515,390","69,696,969","481,934","481,934","178,314","178,314",0,0
California,Kings County, ,1995,6,"332,208",1,681,"69,202,818",675,675,6,6,0,0,0,0,"68,870,610","68,870,610","332,208","332,208",0,0,0,0
California,Kings County, ,1996,4,"235,747",1,591,"62,516,067",587,508,4,2,0,0,0,0,"62,280,320","54,209,418","235,747","116,480",0,0,0,0
California,Kings County, ,1997,144,"7,730,564",1,704,"66,207,534",560,560,0,0,0,0,144,144,"58,476,970","58,476,970",0,0,0,0,"7,730,564","7,730,564"
California,Kings County, ,1998,243,"13,190,123",1,773,"71,791,638",530,526,50,50,30,30,163,163,"58,601,515","58,265,835","1,437,500","1,437,500","862,500","862,500","10,890,123","10,890,123"
California,Kings County, ,1999,30,"2,004,317",1,539,"60,017,547",509,443,0,0,0,0,30,0,"58,013,230","50,576,056",0,0,0,0,"2,004,317",0
California,Kings County, ,2000,0,0,1,445,"44,709,134",445,432,0,0,0,0,0,0,"44,709,134","43,718,041",0,0,0,0,0,0
California,Kings County, ,2001,0,0,1,660,"64,899,811",660,660,0,0,0,0,0,0,"64,899,811","64,899,811",0,0,0,0,0,0
California,Kings County, ,2002,80,"4,045,211",1,701,"69,175,153",621,621,0,0,0,0,80,80,"65,129,942","65,129,942",0,0,0,0,"4,045,211","4,045,211"
California,Kings County, ,2003,168,"8,394,287",1,"1,017","102,676,460",849,849,6,6,54,54,108,108,"94,282,173","94,282,173","497,227","497,227","2,210,226","2,210,226","5,686,834","5,686,834"
California,Kings County, ,2004,124,"6,230,281",1,867,"89,404,697",743,712,0,0,124,124,0,0,"83,174,416","80,154,027",0,0,"6,230,281","6,230,281",0,0
California,Kings County, ,2005,35,"2,278,097",1,"1,103","135,424,020","1,068","1,015",28,28,7,4,0,0,"133,145,923","129,153,729","1,980,276","1,980,276","297,821","222,552",0,0
California,Kings County, ,2006,94,"5,922,474",1,849,"125,276,783",755,661,12,12,43,40,39,39,"119,354,309","108,983,353","915,853","915,853","2,928,767","2,853,498","2,077,854","2,077,854"
California,Kings County, ,2007,25,"1,804,675",1,497,"77,097,595",472,437,22,22,3,3,0,0,"75,292,920","70,441,832","1,628,771","1,628,771","175,904","175,904",0,0
California,Kings County, ,2008,137,"9,166,141",1,373,"45,855,498",236,236,8,8,129,129,0,0,"36,689,357","36,689,357","649,357","649,357","8,516,784","8,516,784",0,0
California,Kings County, ,2009,0,0,1,194,"28,835,986",194,194,0,0,0,0,0,0,"28,835,986","28,835,986",0,0,0,0,0,0
California,Kings County, ,2010,72,"10,693,035",1,265,"39,837,888",193,147,4,4,0,0,68,68,"29,144,853","22,633,385","428,431","428,431",0,0,"10,264,604","10,264,604"
California,Kings County, ,2011,80,"6,125,600",1,222,"28,527,939",142,104,0,0,0,0,80,80,"22,402,339","17,023,300",0,0,0,0,"6,125,600","6,125,600"
California,Kings County, ,2012,0,0,1,272,"41,831,864",272,206,0,0,0,0,0,0,"41,831,864","32,510,578",0,0,0,0,0,0
California,Kings County, ,2013,5,"500,000",1,255,"38,764,159",250,250,0,0,0,0,5,5,"38,264,159","38,264,159",0,0,0,0,"500,000","500,000"
California,Kings County, ,2014,160,"12,758,612",1,434,"56,756,923",274,267,0,0,0,0,160,160,"43,998,311","42,919,390",0,0,0,0,"12,758,612","12,758,612"
California,Kings County, ,2015,190,"13,108,025",1,591,"100,953,225",401,237,0,0,0,0,190,112,"87,845,200","62,280,606",0,0,0,0,"13,108,025","6,675,919"
California,Kings County, ,2016,87,"7,174,272",1,605,"126,276,114",518,359,0,0,0,0,87,0,"119,101,842","93,180,261",0,0,0,0,"7,174,272",0
California,Kings County, ,2017,0,0,1,272,"61,657,697",272,272,0,0,0,0,0,0,"61,657,697","61,657,697",0,0,0,0,0,0
California,Kings County, ,2018,58,"4,477,499",1,352,"84,401,635",294,294,2,2,56,56,0,0,"79,924,136","79,924,136","277,736","277,736","4,199,763","4,199,763",0,0
California,Kings County, ,2019,27,"2,201,972",1,409,"98,965,609",382,300,2,2,0,0,25,25,"96,763,637","78,068,665","343,000","343,000",0,0,"1,858,972","1,858,972"
California,Kings County, ,2020,4,"854,937",1,306,"76,661,785",302,193,4,4,0,0,0,0,"75,806,848","53,160,104","854,937","854,937",0,0,0,0
California,Lake County, ,1990,8,"538,594",1,532,"59,956,953",524,524,2,2,6,6,0,0,"59,418,359","59,418,359","170,240","170,240","368,354","368,354",0,0
California,Lake County, ,1991,37,"2,180,552",1,483,"56,163,615",446,446,10,10,19,19,8,8,"53,983,063","53,983,063","820,353","820,353","1,042,747","1,042,747","317,452","317,452"
California,Lake County, ,1992,24,"1,027,344",1,399,"48,833,200",375,375,2,2,0,0,22,22,"47,805,856","47,805,856","177,039","177,039",0,0,"850,305","850,305"
California,Lake County, ,1993,9,"791,665",1,270,"34,255,793",261,261,0,0,9,9,0,0,"33,464,128","33,464,128",0,0,"791,665","791,665",0,0
California,Lake County, ,1994,2,"268,423",1,194,"24,375,690",192,192,2,2,0,0,0,0,"24,107,267","24,107,267","268,423","268,423",0,0,0,0
California,Lake County, ,1995,38,"401,537",1,171,"18,953,929",133,133,2,2,0,0,36,36,"18,552,392","18,552,392","194,846","194,846",0,0,"206,691","206,691"
California,Lake County, ,1996,2,"319,215",1,103,"14,929,171",101,94,2,2,0,0,0,0,"14,609,956","13,639,228","319,215","319,215",0,0,0,0
California,Lake County, ,1997,0,0,1,97,"13,044,584",97,97,0,0,0,0,0,0,"13,044,584","13,044,584",0,0,0,0,0,0
California,Lake County, ,1998,6,"398,301",1,99,"14,518,926",93,93,2,2,4,4,0,0,"14,120,625","14,120,625","184,288","184,288","214,013","214,013",0,0
California,Lake County, ,1999,8,"706,980",1,182,"28,244,903",174,174,8,8,0,0,0,0,"27,537,923","27,537,923","706,980","706,980",0,0,0,0
California,Lake County, ,2000,0,0,1,132,"31,672,828",132,132,0,0,0,0,0,0,"31,672,828","31,672,828",0,0,0,0,0,0
California,Lake County, ,2001,0,0,1,102,"16,964,886",102,102,0,0,0,0,0,0,"16,964,886","16,964,886",0,0,0,0,0,0
California,Lake County, ,2002,12,"1,433,289",1,313,"57,089,007",301,301,2,2,10,10,0,0,"55,655,718","55,655,718","204,174","204,174","1,229,115","1,229,115",0,0
California,Lake County, ,2003,124,"8,933,309",1,528,"81,360,407",404,404,4,4,0,0,120,120,"72,427,098","72,427,098","411,685","411,685",0,0,"8,521,624","8,521,624"
California,Lake County, ,2004,111,"9,312,156",1,632,"102,058,987",521,521,4,4,40,40,67,67,"92,746,831","92,746,831","477,782","477,782","3,476,772","3,476,772","5,357,602","5,357,602"
California,Lake County, ,2005,53,"4,250,225",1,514,"117,075,101",461,406,8,8,0,0,45,0,"112,824,876","106,135,663","510,910","510,910",0,0,"3,739,315",0
California,Lake County, ,2006,115,"9,834,985",1,568,"99,589,455",453,453,0,0,4,4,111,111,"89,754,470","89,754,470",0,0,"332,384","332,384","9,502,601","9,502,601"
California,Lake County, ,2007,70,"6,575,250",1,405,"64,219,540",335,335,16,16,0,0,54,54,"57,644,290","57,644,290","2,095,711","2,095,711",0,0,"4,479,539","4,479,539"
California,Lake County, ,2008,25,"1,786,812",1,150,"27,486,967",125,125,2,2,0,0,23,23,"25,700,155","25,700,155","217,936","217,936",0,0,"1,568,876","1,568,876"
California,Lake County, ,2009,0,0,1,57,"10,840,787",57,57,0,0,0,0,0,0,"10,840,787","10,840,787",0,0,0,0,0,0
California,Lake County, ,2010,0,0,1,46,"8,942,504",46,46,0,0,0,0,0,0,"8,942,504","8,942,504",0,0,0,0,0,0
California,Lake County, ,2011,0,0,1,43,"7,103,570",43,43,0,0,0,0,0,0,"7,103,570","7,103,570",0,0,0,0,0,0
